RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event,Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,Home Team Initials,Away Team Initials,Country,Winner,Runners-Up,Third,Fourth,GoalsScored,QualifiedTeams,MatchesPlayed,Attendance_cup
201,1096,FRA,CAUDRON Raoul (FRA),S,,Alex THEPOT,GK,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,MEX,LUQUE Juan (MEX),S,,Oscar BONFIGLIO,GK,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,FRA,CAUDRON Raoul (FRA),S,,Marcel LANGILLER,nan,G40',1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,MEX,LUQUE Juan (MEX),S,,Juan CARRENO,nan,G70',1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,FRA,CAUDRON Raoul (FRA),S,,Ernest LIBERATI,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,MEX,LUQUE Juan (MEX),S,,Rafael GARZA,C,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,FRA,CAUDRON Raoul (FRA),S,,Andre MASCHINOT,nan,G43' G87',1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,MEX,LUQUE Juan (MEX),S,,Hilario LOPEZ,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,FRA,CAUDRON Raoul (FRA),S,,Etienne MATTLER,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,MEX,LUQUE Juan (MEX),S,,Dionisio MEJIA,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,FRA,CAUDRON Raoul (FRA),S,,Marcel PINEL,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,MEX,LUQUE Juan (MEX),S,,Felipe ROSAS,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,FRA,CAUDRON Raoul (FRA),S,,Alex VILLAPLANE,C,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,MEX,LUQUE Juan (MEX),S,,Manuel ROSAS,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,FRA,CAUDRON Raoul (FRA),S,,Lucien LAURENT,nan,G19',1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,MEX,LUQUE Juan (MEX),S,,Jose RUIZ,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,FRA,CAUDRON Raoul (FRA),S,,Marcel CAPELLE,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,MEX,LUQUE Juan (MEX),S,,Alfredo SANCHEZ,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,FRA,CAUDRON Raoul (FRA),S,,Augustin CHANTREL,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,MEX,LUQUE Juan (MEX),S,,Efrain AMEZCUA,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,FRA,CAUDRON Raoul (FRA),S,,Edmond DELFOUR,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,MEX,LUQUE Juan (MEX),S,,Luis PEREZ,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,FRA,CAUDRON Raoul (FRA),N,,Celestin DELMER,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,MEX,LUQUE Juan (MEX),N,,Isidoro SOTA,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,FRA,CAUDRON Raoul (FRA),N,,Andre TASSIN,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,MEX,LUQUE Juan (MEX),N,,Jesus CASTRO,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,FRA,CAUDRON Raoul (FRA),N,,Nouma ANDOIRE,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,MEX,LUQUE Juan (MEX),N,,Felipe OLIVARES,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,FRA,CAUDRON Raoul (FRA),N,,Jean LAURENT,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,MEX,LUQUE Juan (MEX),N,,Raimundo RODRIGUEZ,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,FRA,CAUDRON Raoul (FRA),N,,Emile VEINANTE,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,MEX,LUQUE Juan (MEX),N,,Roberto GAYON,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1096,MEX,LUQUE Juan (MEX),N,,Francisco GARZA GUTIERREZ,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Pocitos,Montevideo,France,4.0,1.0,Mexico,,4444.0,3.0,0.0,LOMBARDI Domingo (URU),CRISTOPHE Henry (BEL),REGO Gilberto (BRA),FRA,MEX,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,USA,MILLAR Bob (USA),S,,Jimmy DOUGLAS,GK,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,BEL,GOETINCK Hector (BEL),S,,Arnold BADJOU,GK,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,USA,MILLAR Bob (USA),S,,Tom FLORIE,C,G45',1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,BEL,GOETINCK Hector (BEL),S,,Jean DE CLERQ,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,USA,MILLAR Bob (USA),S,,Jimmy GALLAGHER,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,BEL,GOETINCK Hector (BEL),S,,Jan DIDDENS,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,USA,MILLAR Bob (USA),S,,Billy GONSALVES,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,BEL,GOETINCK Hector (BEL),S,,Auguste HELLEMANS,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,USA,MILLAR Bob (USA),S,,Bart McGHEE,nan,G23',1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,BEL,GOETINCK Hector (BEL),S,,Nikolaas HOYDONCKX,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,USA,MILLAR Bob (USA),S,,George MOORHOUSE,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,BEL,GOETINCK Hector (BEL),S,,Jacques MOESCHAL,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,USA,MILLAR Bob (USA),S,,Bert PATENAUDE,nan,G69',1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,BEL,GOETINCK Hector (BEL),S,,Theodore NOUWENS,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,USA,MILLAR Bob (USA),S,,Ralph TRACY,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,BEL,GOETINCK Hector (BEL),S,,Fernand ADAMS,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,USA,MILLAR Bob (USA),S,,Alexander WOOD,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,BEL,GOETINCK Hector (BEL),S,,Louis VERSYP,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,USA,MILLAR Bob (USA),S,,Andrew AULD,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,BEL,GOETINCK Hector (BEL),S,,Bernard VOORHOOF,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,USA,MILLAR Bob (USA),S,,Jim BROWN,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,BEL,GOETINCK Hector (BEL),S,,Pierre BRAINE,C,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,USA,MILLAR Bob (USA),N,,Frank VAUGHN,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,BEL,GOETINCK Hector (BEL),N,,Alexis CHANTRAINE,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,USA,MILLAR Bob (USA),N,,Mike BOOKIE,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,BEL,GOETINCK Hector (BEL),N,,Jean DE BIE,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,USA,MILLAR Bob (USA),N,,Jim GENTLE,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,BEL,GOETINCK Hector (BEL),N,,Andre SAEYS,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,USA,MILLAR Bob (USA),N,,Phil SLONE,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,BEL,GOETINCK Hector (BEL),N,,Henri DE DEKEN,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,USA,MILLAR Bob (USA),N,,Arnie OLIVER,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1090,BEL,GOETINCK Hector (BEL),N,,Gerard DELBEKE,nan,nan,1930,13 Jul 1930 - 15:00,Group Stage,Parque Central,Montevideo,USA,3.0,0.0,Belgium,,18346.0,2.0,0.0,MACIAS Jose (ARG),MATEUCCI Francisco (URU),WARNKEN Alberto (CHI),USA,BEL,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1093,YUG,SIMONOVIC Bosko (YUG),S,,Milovan JAKSIC,GK,nan,1930,14 Jul 1930 - 12:45,Group Stage,Parque Central,Montevideo,Yugoslavia,2.0,1.0,Brazil,,24059.0,2.0,0.0,TEJADA Anibal (URU),VALLARINO Ricardo (URU),BALWAY Thomas (FRA),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,,JOEL,GK,nan,1930,14 Jul 1930 - 12:45,Group Stage,Parque Central,Montevideo,Yugoslavia,2.0,1.0,Brazil,,24059.0,2.0,0.0,TEJADA Anibal (URU),VALLARINO Ricardo (URU),BALWAY Thomas (FRA),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1093,YUG,SIMONOVIC Bosko (YUG),S,,Blagoje MARJANOVIC,nan,nan,1930,14 Jul 1930 - 12:45,Group Stage,Parque Central,Montevideo,Yugoslavia,2.0,1.0,Brazil,,24059.0,2.0,0.0,TEJADA Anibal (URU),VALLARINO Ricardo (URU),BALWAY Thomas (FRA),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,,TEOPHILO,nan,nan,1930,14 Jul 1930 - 12:45,Group Stage,Parque Central,Montevideo,Yugoslavia,2.0,1.0,Brazil,,24059.0,2.0,0.0,TEJADA Anibal (URU),VALLARINO Ricardo (URU),BALWAY Thomas (FRA),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
201,1093,YUG,SIMONOVIC Bosko (YUG),S,,Dragan MIHAJLOVIC,nan,nan,1930,14 Jul 1930 - 12:45,Group Stage,Parque Central,Montevideo,Yugoslavia,2.0,1.0,Brazil,,24059.0,2.0,0.0,TEJADA Anibal (URU),VALLARINO Ricardo (URU),BALWAY Thomas (FRA),YUG,BRA,Uruguay,Uruguay,Argentina,USA,Yugoslavia,70,13,18,590549
